# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120505,SBM007SH,0,1,0,2,1,0,0,0
20120505,Sharp Galapagos,0,1,0,3,1,0,0,0
20120505,R800x,0,10,0,37,10,0,0,0
20120505,SEMC Xperia Play,0,16,0,63,16,0,0,0
20120505,R800at,0,6,0,25,6,0,0,0
20120505,R800a,0,5,0,17,5,0,0,0
20120505,Philips_GGC3,0,1,0,4,1,0,0,0
20120505,PMP5080B,0,2,0,2,2,0,0,0
20120505,PLAYTAB2PRO,0,1,0,1,1,0,0,0
20120505,P7901UC,0,0,0,1,0,0,0,0
20120505,NXM726HN_HASTINGS,0,0,0,1,0,0,0,0
20120505,NEC MEDIAS N-06C,0,0,0,1,0,0,0,0
20120505,NEC MEDIAS N-04C,0,1,0,2,1,0,0,0
20120505,Mediacom810c,0,0,0,2,0,0,0,0
20120505,MaxBravo,0,0,0,1,0,0,0,0
20120505,MW0812,0,0,0,4,0,0,0,0
20120505,SEMC Xperia Neo,0,10,0,28,10,0,0,0
20120505,MT15a,0,1,0,4,1,0,0,0
20120505,SEMC Xperia Neo V,1,16,1,52,15,0,0,0
20120505,MT11a,0,1,0,2,1,0,0,0
20120505,MS910,0,2,0,10,2,1,1,0
20120505,MS-N7Y1,0,1,0,1,1,0,0,0
20120505,MS-N0Y1,0,0,0,1,0,0,0,0
20120505,MK16i,0,2,0,5,2,0,0,0
20120505,MD_LIFETAB_P9516,0,2,0,3,2,0,0,0
20120505,Kyocera Echo,0,2,0,8,1,0,0,0
20120505,M9,0,0,0,1,0,0,0,0
20120505,M701,0,1,0,1,1,0,0,0
20120505,M009F,0,2,0,3,2,0,0,0
20120505,LePanII_wifi,1,3,1,5,3,0,0,0
20120505,LTNA7,0,0,0,1,0,0,0,0
20120505,LT26i,1,12,1,16,12,1,1,0
20120505,SEMC Xperia Arc S,0,21,0,52,21,0,0,0
20120505,LT18a,0,1,0,2,1,1,1,0
20120505,SEMC Xperia Arc,1,23,1,64,22,0,0,0
20120505,LT15a,1,2,1,10,2,0,0,0
20120505,LS855,0,1,0,14,1,0,0,0
20120505,LIFETAB_P9514,0,7,0,10,7,0,0,0
20120505,LG855,0,0,0,1,0,0,0,0
20120505,KYI11,0,2,0,2,2,0,0,0
20120505,Lenovo K1,0,13,0,27,13,0,0,0
20120505,Lenovo Indigo,0,31,0,45,30,0,0,0
20120505,ISW11SC,0,1,0,1,1,0,0,0
20120505,SEMC Experia Acro,0,0,0,2,0,0,0,0
20120505,IS11CA,0,1,0,2,1,0,0,0
20120505,IMAPX210,0,0,0,1,0,0,0,0
20120505,HTC,0,0,0,1,0,0,0,0
20120505,Motorola XOOM,0,4,0,9,4,0,0,0
20120505,GT-i9020,0,0,0,1,0,0,0,0
20120505,GT-S7500,0,1,0,1,1,0,0,0
20120505,GT-S5830i,0,2,0,6,2,0,0,0
20120505,GT-S5830T,0,1,0,4,1,0,0,0
20120505,GT-S5830M,0,0,0,1,0,0,0,0
20120505,Samsung Galaxy Ace,0,8,0,36,8,0,0,0
20120505,GT-S5830D,0,3,0,15,3,0,0,0
20120505,GT-S5830C,0,0,0,1,0,0,0,0
20120505,GT-S5830B,0,4,0,20,4,0,0,0
20120505,Samsung Galaxy Ace,0,43,0,271,42,0,0,0
20120505,GT-S5690,0,1,0,3,1,0,0,0
20120505,GT-S5660V,0,3,0,4,3,0,0,0
20120505,GT-S5660M,0,1,0,4,1,1,1,0
20120505,GT-S5660L,0,0,0,2,0,0,0,0
20120505,Samsung Galaxy Gio,1,17,1,83,17,0,0,0
20120505,GT-S5360B,0,0,0,1,0,0,0,0
20120505,GT-P7511,0,2,0,4,2,0,0,0
20120505,Samsung Galaxy Tab 10.1,1,146,1,255,134,0,0,0
20120505,GT-P7501,0,5,0,8,5,0,0,0
20120505,GT-P7500R,0,7,0,12,7,0,0,0
20120505,GT-P7500M,0,1,0,1,1,0,0,0
20120505,GT-P7500D,0,1,0,1,1,0,0,0
20120505,Samsung Galaxy Tab 10.1,0,105,0,181,103,1,1,0
20120505,GT-P7320T,0,1,0,1,1,0,0,0
20120505,Samsung Galaxy Tab 10.1,0,16,0,24,16,0,0,0
20120505,GT-P7300B,0,1,0,2,1,0,0,0
20120505,Samsung Galaxy Tab 10.1,2,25,2,35,25,0,0,0
20120505,GT-P6810,0,2,0,1,1,0,0,0
20120505,GT-P6800,0,4,0,13,4,0,0,0
20120505,GT-P6210,0,13,0,20,12,0,0,0
20120505,GT-P6200L,0,2,0,3,2,0,0,0
20120505,GT-P6200,0,15,0,28,14,0,0,0
20120505,Samsung Galaxy Tab,1,21,1,50,21,0,0,0
20120505,Samsung Galaxy Tab,0,2,0,2,2,0,0,0
20120505,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20120505,Samsung Galaxy Tab,0,2,0,6,2,0,0,0
20120505,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20120505,Samsung Galaxy Tab,2,9,2,20,8,0,0,0
20120505,Samsung Galaxy Tab,0,74,0,153,72,1,1,0
20120505,Samsung Galaxy Note,0,0,0,1,0,0,0,0
20120505,Samsung Galaxy Note,7,234,5,422,229,3,2,0
20120505,GT-I9210,0,1,0,1,1,0,0,0
20120505,Samsung Galaxy S2,0,1,0,8,1,0,0,0
20120505,Samsung Galaxy S2,0,22,0,35,22,0,0,0
20120505,GT-I9100P,0,14,0,28,14,0,0,0
20120505,GT-I9100M,0,11,0,15,9,0,0,0
20120505,GT-I9100G,1,12,1,27,12,1,1,0
20120505,Samsung Galaxy S2,8,470,7,1024,458,9,8,0
20120505,Samsung Galaxy S,0,3,0,7,3,0,0,0
20120505,Samsung Galaxy S,0,17,0,56,16,0,0,0
20120505,Samsung Galaxy S Plus,1,46,1,110,45,0,0,0
20120505,Samsung Galaxy S,0,0,0,5,0,0,0,0
20120505,Samsung Galaxy S,0,4,0,10,4,0,0,0
20120505,Samsung Galaxy S,1,11,1,43,11,0,0,0
20120505,Samsung Galaxy S,2,152,2,342,141,2,2,0
20120505,GT-I8150B,0,2,0,3,1,0,0,0
20120505,Samsung Galaxy W,0,9,0,36,9,0,0,0
20120505,Samsung Galaxy 3,0,1,0,5,1,0,0,0
20120505,GT-I5800D,0,0,0,2,0,0,0,0
20120505,Samsung Galaxy 3,1,4,1,41,4,1,1,0
20120505,GT-I5700L,0,0,0,2,0,0,0,0
20120505,Samsung Galaxy Spica,0,2,0,5,2,0,0,0
20120505,GT-I5510T,0,0,0,2,0,0,0,0
20120505,GT-I5510M,0,0,0,3,0,0,0,0
20120505,Samsung Europa ,0,0,0,1,0,0,0,0
20120505,Samsung Europa ,0,1,0,14,1,0,0,0
20120505,Samsung Europa ,0,0,0,1,0,0,0,0
20120505,Samsung Europa ,0,0,0,1,0,0,0,0
20120505,FJI11,0,1,0,1,1,0,0,0
20120505,Asus Eee Pad,0,2,0,6,2,0,0,0
20120505,EP5A_wifi,0,1,0,1,1,0,0,0
20120505,EP10_wifi,0,1,0,1,1,0,0,0
20120505,E16i,0,1,0,11,1,0,0,0
20120505,SEMC Xperia X8,1,2,1,84,2,1,1,0
20120505,SEMC Xperia X8,0,0,0,21,0,0,0,0
20120505,SEMC Xperia X10 Mini,0,0,0,1,0,0,0,0
20120505,Duke3G,0,1,0,1,1,0,0,0
20120505,DGM912HC,0,1,0,1,1,0,0,0
20120505,DESIRE HD,0,0,0,1,0,0,0,0
20120505,DATAM803HC,0,0,0,3,0,0,0,0
20120505,D01E,0,12,0,23,12,0,0,0
20120505,Casio Casio G'zOne Commando,0,5,0,11,5,0,0,0
20120505,C6,0,1,0,3,1,0,0,0
20120505,C4R,0,0,0,3,0,0,0,0
20120505,Boston,0,0,0,3,0,0,0,0
20120505,AN9G2,0,1,0,1,1,0,0,0
20120505,AN8G2,0,1,0,1,1,0,0,0
20120505,AN7G2,0,4,0,3,3,0,0,0
20120505,AN10G2,0,3,0,4,3,0,0,0
20120505,AIRIS,0,0,0,1,0,0,0,0
20120505,ADS1,0,1,0,3,1,0,0,0
20120505,Pantech Apache,0,3,0,15,3,0,0,0
20120505,A853,0,0,0,1,0,0,0,0
20120505,A80,0,11,0,18,10,0,0,0
20120505,A75,0,1,0,1,1,0,0,0
20120505,A70it2,0,1,0,4,1,0,0,0
20120505,A70S,0,0,0,9,0,0,0,0
20120505,A70H,0,0,0,4,0,0,0,0
20120505,A43,0,0,0,1,0,0,0,0
20120505,A32,0,0,0,2,0,0,0,0
20120505,A1_07,0,9,0,16,8,0,0,0
20120505,A101IT,0,0,0,32,0,0,0,0
20120505,A101,1,11,0,20,10,0,0,0
20120504,zoom2,0,0,0,1,0,0,0,0
20120504,zeus,0,1,0,2,1,0,0,0
20120504,wwe10,0,0,0,2,0,0,0,0
20120504,Motorola XOOM,0,47,0,84,47,0,0,0
20120504,Motorola XOOM,1,48,1,74,45,0,0,0
20120504,vt100,0,0,0,1,0,0,0,0
20120504,vortex,1,0,1,1,0,0,0,0
20120504,HTC Incredible 2,1,28,1,83,27,1,1,0
20120504,HTC Incredible S,0,19,0,38,19,0,0,0
20120504,HTC G2,0,33,0,76,31,0,0,0
20120504,ville,0,2,0,2,2,0,0,0
20120504,vigor,1,8,1,20,8,0,0,0
20120504,viewpad7,0,3,0,7,3,0,0,0
20120504,viewpad4,0,1,0,1,1,0,0,0
20120504,victor,0,2,0,6,2,0,0,0
20120504,vibrantmtd,0,0,0,2,0,0,0,0
20120504,venue,0,0,0,1,0,0,0,0
20120504,Acer Picasso,0,15,0,17,14,0,0,0
20120504,Acer Iconia Tab A100 (VanGogh),0,43,0,79,40,0,0,0
20120504,LG Optimus Pad,0,0,0,2,0,0,0,0
20120504,LG Optimus Pad,0,1,0,2,1,0,0,0
20120504,ZTE V9,0,1,0,7,1,0,0,0
20120504,utv210,0,0,0,1,0,0,0,0
20120504,unknown,0,0,0,14,0,0,0,0
20120504,univa_tlf-es,0,1,0,1,1,0,0,0
20120504,univa_tcl-mx,0,2,0,6,2,0,0,0
20120504,univa_open-eu,0,1,0,4,1,0,0,0
20120504,umts_spyder,0,15,0,29,14,0,0,0
20120504,umts_solana,0,3,0,5,3,0,0,0
20120504,Motorola Droid,0,4,0,20,4,0,0,0
20120504,umts_sage,0,1,0,5,1,0,0,0
20120504,Motorola Milestone2,0,6,0,16,5,0,0,0
20120504,umts_kobe,0,3,0,6,3,0,0,0
20120504,Motorola Defy,0,5,0,28,4,0,0,0
20120504,Motorola XOOM,0,4,0,13,4,0,0,0
20120504,Motorola XOOM,1,22,1,33,21,0,0,0
20120504,umts_begonia,0,0,0,2,0,0,0,0
20120504,u8800,0,3,0,4,3,0,0,0
20120504,tostab05,0,1,0,1,1,0,0,0
20120504,tostab04,0,1,0,3,1,0,0,0
20120504,Toshiba AT100,0,88,0,159,85,0,0,0
20120504,toroplus,0,1,0,2,1,0,0,0
20120504,Samsung Galaxy Nexus,1,25,0,38,24,0,0,0
20120504,LG Optimus One,1,20,1,177,20,2,2,0
20120504,LG Optimus One,3,26,3,221,26,1,1,0
20120504,thunder_kor-08,0,0,0,1,0,0,0,0
20120504,Fujitsu Toshiba REGZA Phone T01C,0,1,0,4,1,0,0,0
20120504,tf201,0,1,0,1,0,0,0,0
20120504,tf101,0,1,0,0,0,0,0,0
20120504,tenderloin,0,23,0,53,21,0,0,0
20120504,tcc8900,0,2,0,10,2,0,0,0
20120504,LG Swift,0,3,0,30,3,0,0,0
20120504,HTC Evo 4G,0,56,0,221,51,2,2,0
20120504,Motorola Photon 4G,0,24,0,41,23,0,0,0
20120504,su760,0,0,0,2,0,0,0,0
20120504,LG Optimus One,0,0,0,1,0,0,0,0
20120504,Dell Streak 7,0,9,0,21,9,0,0,0
20120504,Dell Streak,0,7,0,16,6,0,0,0
20120504,Motorola XOOM,0,14,0,28,14,0,0,0
20120504,star_450-05,0,1,0,1,1,0,0,0
20120504,HTC EVO Shift 4G,1,9,1,38,9,0,0,0
20120504,Pantech Izar,0,1,0,1,1,0,0,0
20120504,smdkv210,0,0,0,11,0,0,0,0
20120504,smba1002,0,0,0,4,0,0,0,0
20120504,smb_a1002,0,0,0,3,0,0,0,0
20120504,skate,0,3,0,13,2,0,0,0
20120504,HTC Shooter,0,20,0,42,20,0,0,0
20120504,shooterk,0,4,0,7,4,0,0,0
20120504,HTC EVO 3D,0,28,0,81,28,0,0,0
20120504,Motorola Motoroi,0,0,0,5,0,0,0,0
20120504,Motorola Droid,0,10,0,42,9,0,0,0
20120504,SEMC Xperia X8,0,1,0,3,1,0,0,0
20120504,sdkDemo,0,2,0,4,2,0,0,0
20120504,HTC Desire S,0,44,0,82,42,0,0,0
20120504,s5pv210bena,0,0,0,4,0,0,0,0
20120504,s300,0,0,0,1,0,0,0,0
20120504,s220,0,1,0,2,1,0,0,0
20120504,s200,0,0,0,1,0,0,0,0
20120504,HTC Sensation XL,0,7,0,16,7,0,0,0
20120504,ruby,0,4,0,8,4,0,0,0
20120504,roamer,0,4,0,15,4,0,0,0
20120504,rk29sdk,0,5,0,32,5,0,0,0
20120504,rider,0,0,0,1,0,0,0,0
20120504,qsd8k_slim,0,6,0,18,6,0,0,0
20120504,qsd8k_s7,0,1,0,3,1,0,0,0
20120504,HTC Sensation 4G,0,73,0,186,73,1,1,0
20120504,HTC Puccini,0,0,0,1,0,0,0,0
20120504,primou,0,1,0,2,1,0,0,0
20120504,presto,0,3,0,4,3,0,0,0
20120504,pororo,0,0,0,1,0,0,0,0
20120504,HTC Explorer,1,2,1,20,2,0,0,0
20120504,picasso_e,0,13,0,20,12,0,0,0
20120504,Acer Picasso,5,174,3,332,166,0,0,0
20120504,pasteur,0,4,0,8,4,0,0,0
20120504,HTC Nexus One,0,6,0,31,5,0,0,0
20120504,pandigitalstar1,0,0,0,2,0,0,0,0
20120504,LG Optimus 2X,0,17,0,47,16,0,0,0
20120504,p990h_CTM-xxx,0,0,0,1,0,0,0,0
20120504,p990h_730-03,0,0,0,1,0,0,0,0
20120504,p990h_724-05,0,1,0,1,1,0,0,0
20120504,p990hN,0,1,0,1,1,0,0,0
20120504,p990_esa-xxx,0,1,0,2,1,0,0,0
20120504,p990_EUR-xx,0,6,0,21,6,1,1,0
20120504,p990_CIS-xxx,0,0,0,1,0,0,0,0
20120504,p990_262-xx,0,3,0,5,3,0,0,0
20120504,p990_262-02,0,1,0,2,1,0,0,0
20120504,p990_232-10,0,0,0,1,0,0,0,0
20120504,p990_214-01,0,0,0,1,0,0,0,0
20120504,LG Optimus 2X,0,16,0,47,15,0,0,0
20120504,p970,0,1,0,1,1,0,0,0
20120504,p925g,0,0,0,5,0,1,1,0
20120504,p925,0,12,0,34,12,0,0,0
20120504,p920,0,12,0,25,12,0,0,0
20120504,p745,0,0,0,2,0,0,0,0
20120504,p5wifi,0,0,0,1,0,0,0,0
20120504,p500,0,1,0,3,1,0,0,0
20120504,p4wifi,0,5,0,12,5,0,0,0
20120504,p4,0,0,0,1,0,0,0,0
20120504,Samsung Galaxy Tab 10.1,0,7,0,10,7,0,0,0
20120504,otter,0,0,0,7,0,0,0,0
20120504,one_touch_990_gsm,0,3,0,9,3,0,0,0
20120504,one_touch_990S_gsm,0,0,0,1,0,0,0,0
20120504,one_touch_990A_gsm,0,0,0,2,0,0,0,0
20120504,one_touch_918D_umts,0,0,0,1,0,0,0,0
20120504,omap4sdp,0,0,0,1,0,0,0,0
20120504,Motorola Atrix,1,41,1,111,36,0,0,0
20120504,npm702,0,0,0,6,0,0,0,0
20120504,npm701,0,0,0,1,0,0,0,0
20120504,Sony Tablet S,1,56,1,87,53,0,0,0
20120504,Foxconn Commtiva N700,0,1,0,1,1,0,0,0
20120504,mt73_w690_b63_pulid_original_v8,0,0,0,1,0,0,0,0
20120504,mt13_w698_i180_xunf_original_v7,0,0,0,1,0,0,0,0
20120504,msm7627a_sku3,0,0,0,1,0,0,0,0
20120504,msm7627_surf,0,2,0,7,2,0,0,0
20120504,msm7627_kb60,0,0,0,1,0,0,0,0
20120504,msm7627_ffa,0,1,0,5,1,0,0,0
20120504,msm7627_7x_surf,0,1,0,1,1,0,0,0
20120504,msm7230,0,2,0,9,2,0,0,0
20120504,moon,0,5,0,9,5,0,0,0
20120504,mione_plus,0,2,0,2,2,0,0,0
20120504,miler,0,0,0,2,0,0,0,0
20120504,mid,0,0,0,2,0,0,0,0
20120504,mi_350,0,0,0,1,0,0,0,0
20120504,mi410,0,0,0,1,0,0,0,0
20120504,mercury,0,0,0,10,0,0,0,0
20120504,HTC Thunderbolt,0,31,0,66,29,0,0,0
20120504,maya,0,3,0,8,3,0,0,0
20120504,HTC Wildfire S,0,0,0,12,0,0,0,0
20120504,HTC Wildfire S,0,15,0,134,15,1,1,0
20120504,Samsung Galaxy Nexus,1,60,0,106,59,0,0,0
20120504,m9,0,0,0,4,0,0,0,0
20120504,m801,0,6,0,21,6,1,1,0
20120504,m799ca,0,10,0,17,9,0,0,0
20120504,m7206,0,5,0,11,5,0,0,0
20120504,m702sa,0,0,0,1,0,0,0,0
20120504,m57te,0,0,0,1,0,0,0,0
20120504,m3_mpcs_us,0,1,0,1,1,0,0,0
20120504,m1ref,0,0,0,1,0,0,0,0
20120504,LG Optimus Big,0,0,0,1,0,0,0,0
20120504,LG Optimus One,0,0,0,1,0,0,0,0
20120504,lu3100,0,0,0,2,0,0,0,0
20120504,LG Optimus Mach,0,0,0,1,0,0,0,0
20120504,Acer Liquid,1,1,1,2,1,0,0,0
20120504,HTC Aria,0,3,0,11,3,0,0,0
20120504,LG Optimus Black,0,11,0,40,11,0,0,0
20120504,lgp930,0,1,0,2,1,0,0,0
20120504,lgl55c,0,3,0,11,3,0,0,0
20120504,lgl45c,0,1,0,5,1,0,0,0
20120504,lge_325_skt,0,0,0,1,0,0,0,0
20120504,LG myTouch Q,0,3,0,14,3,0,0,0
20120504,lgc729,0,4,0,10,4,0,0,0
20120504,lexikon,0,4,0,11,4,0,0,0
20120504,lephone_001w,0,1,0,1,1,0,0,0
20120504,leo,0,3,0,19,3,0,0,0
20120504,HTC Legend,1,7,1,25,7,0,0,0
20120504,LG Optimus Black,0,0,0,1,0,0,0,0
20120504,LG Optimus One,0,0,0,1,0,0,0,0
20120504,kingdom,0,7,0,25,7,0,0,0
20120504,Motorola Defy,0,0,0,1,0,0,0,0
20120504,jmasai,0,2,0,2,2,0,0,0
20120504,infuse4g,0,1,0,2,1,0,0,0
20120504,HTC Droid Incredible,0,24,0,70,20,0,0,0
20120504,icx1216,0,1,0,2,1,0,0,0
20120504,icong,0,1,0,1,1,0,0,0
20120504,LG Optimus LTE,0,1,0,5,1,0,0,0
20120504,i_skt,0,0,0,1,0,0,0,0
20120504,hwu8860,0,0,0,1,0,0,0,0
20120504,hwu8850,0,1,0,2,1,0,0,0
20120504,hwu8800Pro,0,0,0,1,0,0,0,0
20120504,hwu8800-51,0,1,0,5,1,0,0,0
20120504,hwu8800,1,1,1,4,1,0,0,0
20120504,hwu8652,0,1,0,3,1,0,0,0
20120504,Huawei U8650,0,4,0,16,4,0,0,0
20120504,Huawei U8510,0,6,0,12,6,0,0,0
20120504,hws7300u,0,5,0,9,5,0,0,0
20120504,hwm886,0,2,0,5,2,0,0,0
20120504,Huawei M865,0,3,0,27,3,0,0,0
20120504,hub,0,0,0,1,0,0,0,0
20120504,huaqin73_gb,0,0,0,1,0,0,0,0
20120504,holiday,0,11,0,18,11,0,0,0
20120504,harmony,0,2,0,22,1,0,0,0
20120504,hallon,0,0,0,1,0,0,0,0
20120504,griffin,0,0,0,18,0,0,0,0
20120504,HTC myTouch 4G,0,32,0,77,31,0,0,0
20120504,gio,0,1,0,4,1,0,0,0
20120504,gelatods_open-br,0,0,0,2,0,0,0,0
20120504,gelatods_cis-xxx,0,1,0,1,1,0,0,0
20120504,gelato_sea-xx,0,2,0,6,2,0,0,0
20120504,gelato_bal-xx,0,1,0,1,1,0,0,0
20120504,gelato_505-01,0,0,0,1,0,0,0,0
20120504,gelato_302-610,0,0,0,1,0,0,0,0
20120504,galaxytab,0,1,0,3,1,0,0,0
20120504,galaxysmtd,0,3,0,17,3,0,0,0
20120504,galaxys2,0,9,0,27,9,0,0,0
20120504,galaxynote,0,0,0,1,0,0,0,0
20120504,HTC Flyer,1,17,1,39,15,0,0,0
20120504,fleming,0,2,0,6,2,0,0,0
20120504,fb0,0,1,0,2,1,0,0,0
20120504,f11sky,0,0,0,1,0,0,0,0
20120504,f04ref,0,0,0,7,0,0,0,0
20120504,f02ref,0,0,0,3,0,0,0,0
20120504,expresskt,0,0,0,1,0,0,0,0
20120504,express,0,4,0,5,3,0,0,0
20120504,HTC myTouch 3G Slide,0,0,0,11,0,0,0,0
20120504,es209ra,0,0,0,2,0,0,0,0
20120504,epicmtd,0,1,0,1,1,0,0,0
20120504,envt2,0,0,0,2,0,0,0,0
20120504,endeavoru,0,8,0,10,6,0,0,0
20120504,encore,1,11,0,26,10,0,0,0
20120504,ef65l,0,1,0,1,1,0,0,0
20120504,Pantech EF35L,0,1,0,2,1,0,0,0
20120504,Pantech EF34K,0,1,0,3,1,0,0,0
20120504,Pantech EF33S,0,1,0,4,1,0,0,0
20120504,ef32k,0,1,0,1,1,0,0,0
20120504,ef30s,0,1,0,1,1,0,0,0
20120504,Pantech Vega X,0,1,0,3,1,0,0,0
20120504,Pantech Mirach,0,0,0,1,0,0,0,0
20120504,edison,1,5,1,24,4,1,1,0
20120504,edenTABET-701,0,1,0,1,1,0,0,0
20120504,LG myTouch E739,0,8,0,15,8,0,0,0
20120504,Enspert Identity Tab E201,0,4,0,9,4,0,0,0
20120504,e1109_v73_gq1002_ctp,0,1,0,1,1,0,0,0
20120504,HTC myTouch 4G Slide,0,6,0,17,6,0,0,0
20120504,Motorola Droid X2,0,37,0,78,35,0,0,0
20120504,Samsung Nexus S,2,7,2,23,7,0,0,0
20120504,Samsung Nexus S,0,35,0,94,32,0,0,0
20120504,crane-n708h7,0,0,0,1,0,0,0,0
20120504,crane-n707h6,0,0,0,1,0,0,0,0
20120504,crane-m802h6,0,1,0,1,1,0,0,0
20120504,crane-h5,0,2,0,3,2,0,0,0
20120504,crane-evb-v13,0,4,0,6,4,0,0,0
20120504,crane-evb,1,18,1,23,17,0,0,0
20120504,crane-common,0,1,0,1,1,0,0,0
20120504,crane-bc1003,0,0,0,1,0,0,0,0
20120504,crane-aino-aurora,0,0,0,1,0,0,0,0
20120504,crane-aino,0,0,0,4,0,0,0,0
20120504,crane-a710,0,3,0,4,3,0,0,0
20120504,crane-Novo704FC_E2-SC3013,0,2,0,3,2,0,0,0
20120504,crane-Novo704FC_A3-SC3013,1,0,1,1,0,1,1,0
20120504,crane-Novo704FC_A1-SC3007,0,0,0,2,0,0,0,0
20120504,cosmo_VDF-XXX,0,1,0,1,1,0,0,0
20120504,cosmo_EUR-XXX,0,4,0,13,4,0,0,0
20120504,cosmo_450-05,0,0,0,1,0,0,0,0
20120504,cosmo_302-720,0,0,0,1,0,0,0,0
20120504,cooper,0,4,0,8,4,0,0,0
20120504,HTC Chacha,0,3,0,16,3,0,0,0
20120504,ch2,0,0,0,1,0,0,0,0
20120504,Motorola Droid Pro,0,3,0,4,3,0,0,0
20120504,Motorola Droid Bionic,0,36,0,68,36,1,1,0
20120504,Motorola Droid RAZR,1,43,1,78,43,0,0,0
20120504,Motorola Droid 3,0,20,0,40,20,0,0,0
20120504,Motorola Droid X,0,47,0,144,42,0,0,0
20120504,cdma_maserati,0,8,0,11,8,0,0,0
20120504,Motorola Droid II,0,10,0,26,10,0,0,0
20120504,Motorola Droid II,0,14,0,32,14,0,0,0
20120504,cayman,0,1,0,5,1,0,0,0
20120504,captivatemtd,0,3,0,5,3,0,0,0
20120504,camden,0,1,0,4,1,0,0,0
20120504,c4,0,0,0,2,0,0,0,0
20120504,LGE Bryce,0,8,0,18,8,0,0,0
20120504,HTC Desire,0,1,0,12,1,0,0,0
20120504,HTC Desire,0,42,0,163,41,0,0,0
20120504,bproj_sea-xxx,0,0,0,1,0,0,0,0
20120504,bproj_EUR-XXX,0,1,0,4,1,0,0,0
20120504,bproj_CIS-xxx,0,1,0,2,1,0,0,0
20120504,bproj_BAL-xxx,0,0,0,1,0,0,0,0
20120504,bproj_334-020,0,1,0,2,1,0,0,0
20120504,bproj_262-XXX,0,2,0,3,2,0,0,0
20120504,bproj_226-10,0,0,0,1,0,0,0,0
20120504,bproj_214-03,0,0,0,2,0,0,0,0
20120504,blissc,1,1,1,7,1,0,0,0
20120504,bliss,0,2,0,3,2,0,0,0
20120504,Dell Blaze,1,0,1,25,0,1,1,0
20120504,blade2,0,0,0,3,0,0,0,0
20120504,ZTE Blade,0,9,0,38,9,0,0,0
20120504,bird73_gb,0,1,0,4,1,0,0,0
20120504,betelgeuse,0,2,0,2,2,0,0,0
20120504,b602ref,0,0,0,1,0,0,0,0
20120504,b10ref,0,0,0,1,0,0,0,0
20120504,b04ref,0,0,0,1,0,0,0,0
20120504,b02ref,0,0,0,1,0,0,0,0
20120504,b01ref,0,0,0,8,0,0,0,0
20120504,Pantech AT1,0,1,0,3,1,0,0,0
20120504,as680,0,0,0,1,0,0,0,0
20120504,arthur,0,5,0,11,5,0,0,0
20120504,Samsung Galaxy A,0,0,0,1,0,0,0,0
20120504,alohag,0,0,0,2,0,0,0,0
20120504,LG Ally,0,3,0,16,3,0,0,0
20120504,alessi,0,0,0,2,0,0,0,0
20120504,adam,0,0,0,1,0,0,0,0
20120504,HTC Desire HD,2,147,2,366,142,1,1,0
20120504,acclaim,0,0,0,2,0,0,0,0
20120504,a853,0,0,0,1,0,0,0,0
20120504,a65cu,0,0,0,1,0,0,0,0
20120504,a60id_tel,0,0,0,1,0,0,0,0
20120504,a500,0,0,0,1,0,0,0,0
20120504,Garmin-Asus Nuvifone,0,0,0,1,0,0,0,0
20120504,a4,0,2,0,6,1,0,0,0
20120504,a10,0,0,0,2,0,0,0,0
20120504,Acer Liquid,0,1,0,4,1,0,0,0
20120504,YP-GS1,0,1,0,5,1,0,0,0
20120504,Samsung Galaxy Player,0,1,0,2,1,0,0,0
20120504,Samsung Galaxy Player,0,1,0,0,0,0,0,0
20120504,Samsung Galaxy Player,0,20,0,53,20,1,1,0
20120504,Samsung YP-G50(Non telephony),0,0,0,2,0,0,0,0
20120504,Samsung Galaxy Player,0,12,0,21,12,0,0,0
20120504,Xperia,0,0,0,1,0,0,0,0
20120504,XT531,0,0,0,1,0,0,0,0
20120504,XT530,0,2,0,2,2,0,0,0
20120504,XT502,0,0,0,2,0,0,0,0
20120504,XT5,0,1,0,1,1,0,0,0
20120504,X8,1,2,0,7,2,0,0,0
20120504,ZTE X500,2,5,2,47,5,2,2,0
20120504,SEMC Xperia X10,2,19,2,52,19,0,0,0
20120504,SEMC Xperia X10,0,1,0,10,1,0,0,0
20120504,X10,0,0,0,1,0,0,0,0
20120504,SEMC Xperia Live,0,11,0,27,11,0,0,0
20120504,WT19a,0,0,0,2,0,0,0,0
20120504,W851,0,2,0,2,2,0,0,0
20120504,ViewPad97a,0,0,0,1,0,0,0,0
20120504,Vizio VTAB1008,0,32,0,69,31,0,0,0
20120504,VS920,0,3,0,9,3,0,0,0
20120504,LG Gelato,1,3,1,17,3,0,0,0
20120504,VM701,0,4,0,9,4,0,0,0
20120504,V71A,0,0,0,1,0,0,0,0
20120504,V55,0,0,0,1,0,0,0,0
20120504,V11A,0,3,0,3,3,0,0,0
20120504,SEMC Xperia X10 Mini Pro,0,0,0,2,0,0,0,0
20120504,Triumph,0,10,0,22,10,1,1,0
20120504,TabletPC,0,1,0,1,1,0,0,0
20120504,Tablet,0,2,0,1,0,0,0,0
