# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,carrier,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120504,Proximus,0,2,0,8,2,0,0,0
20120504,Plus GSM (Polkomtel S.A.),0,8,0,22,8,0,0,0
20120504,Pine Telephone Company dba Pine Cellular,0,0,0,1,0,0,0,0
20120504,Personal,0,0,0,1,0,0,0,0
20120504,Pelephone Communications Ltd.,0,5,0,10,4,0,0,0
20120504,Partner Communications Co. Ltd.,0,12,0,22,11,0,0,0
20120504,Pannon GSM,1,4,1,19,4,0,0,0
20120504,PR Claro,0,2,0,6,2,0,0,0
20120504,PAK Telecom Mobile Ltd. (UFONE),0,0,0,1,0,0,0,0
20120504,Otecel S.A. - Bellsouth,0,2,0,4,2,0,0,0
20120504,Orascom Telecom Algérie,0,3,0,4,2,0,0,0
20120504,"Orange, GSM",0,4,0,14,4,0,0,0
20120504,Orange Tunisie,0,1,0,3,1,0,0,0
20120504,Orange Romania,0,4,0,21,4,0,0,0
20120504,Orange Moldova GSM,0,1,0,1,1,0,0,0
20120504,Orange La Réunion,0,1,0,3,1,0,0,0
20120504,Orange Communications SA,0,11,0,24,11,1,1,0
20120504,Orange - GB,2,60,2,135,59,0,0,0
20120504,Orange - FR,1,46,1,135,45,0,0,0
20120504,Orange - AT,0,2,0,7,2,0,0,0
20120504,Optus,1,31,1,63,29,1,1,0
20120504,"Optimus - Telecomunicações, S.A.",0,3,0,7,3,0,0,0
20120504,Omnitel,0,1,0,4,1,0,0,0
20120504,Oman Qatari Telecommunications Company (Nawras),0,1,0,1,1,0,0,0
20120504,Oman Mobile Telecommunications Company (Oman Mobile),0,3,0,5,2,0,0,0
20120504,OPT Mobilis,0,2,0,2,2,0,0,0
20120504,O2 UK Ltd.,0,53,0,141,53,0,0,0
20120504,O2 - IE,0,0,0,6,0,0,0,0
20120504,Nuevatel S.A.,0,0,0,1,0,0,0,0
20120504,Nov Operator,0,0,0,2,0,0,0,0
20120504,Nizhegorodskaya Cellular Communications,0,1,0,1,1,0,0,0
20120504,New Cell Inc. dba Cellcom,0,1,0,1,0,0,0,0
20120504,Network Norway,0,5,0,6,5,0,0,0
20120504,Netia Mobile,0,15,0,45,15,0,0,0
20120504,Netcom GSM AS,0,9,0,14,9,0,0,0
20120504,Nepal Telecommunications,0,0,0,1,0,0,0,0
20120504,Ncell,1,1,0,1,1,0,0,0
20120504,Natrindo (Lippo Telecom),0,3,0,7,3,0,0,0
20120504,NZ Communications - UMTS Network,0,0,0,11,0,1,1,0
20120504,NTT DOCOMO,2,24,2,47,23,2,2,0
20120504,Méditélécom (GSM),0,2,0,6,2,0,0,0
20120504,Movistar,0,22,0,51,20,0,0,0
20120504,Mossel (Jamaica) Ltd.,0,0,0,1,0,0,0,0
20120504,Moldcell GSM,0,0,0,1,0,0,0,0
20120504,Mobitel,0,1,0,6,1,0,0,0
20120504,Mobistar,0,5,0,8,5,0,0,0
20120504,Mobilink,1,1,1,2,1,0,0,0
20120504,Mobilecom,0,0,0,1,0,0,0,0
20120504,MobileOne,0,5,0,13,5,0,0,0
20120504,Mobile Telesystems,1,19,1,69,19,0,0,0
20120504,Mobile Telephone Networks,0,13,0,33,13,0,0,0
20120504,Mobile Telecommunications Ltd.,0,0,0,1,0,0,0,0
20120504,Mobile Telecommunications Company,0,2,0,6,2,0,0,0
20120504,Mobile Comms System,0,1,0,1,1,0,0,0
20120504,Mobifone,0,1,0,3,1,0,0,0
20120504,MetroPCS,2,20,2,124,20,0,0,0
20120504,Meteor Mobile Communications Ltd.,0,4,0,9,4,0,0,0
20120504,Megafon,1,22,1,61,22,0,0,0
20120504,Maxis,0,6,0,27,6,0,0,0
20120504,Manx Telecom,0,0,0,1,0,0,0,0
20120504,Mahanagar Telephone Nigam Ltd.,0,0,0,3,0,0,0,0
20120504,Magti GSM Ltd.,0,0,0,2,0,0,0,0
20120504,MTS,0,1,0,4,1,0,0,0
20120504,MTN Network Ltd.,0,1,0,2,1,0,0,0
20120504,MTEL d.o.o. Podgorica,0,0,0,1,0,0,0,0
20120504,MTC Touch,0,0,0,3,0,0,0,0
20120504,MITV Corporation Sdn. Bhd.,0,1,0,4,1,0,0,0
20120504,MDC Velcom,0,0,0,1,0,0,0,0
20120504,M-Tel GSM BG,0,2,0,4,2,0,0,0
20120504,Latvian Mobile Phone,0,1,0,4,1,0,0,0
20120504,LG U+,0,9,0,32,9,0,0,0
20120504,Kyivstar GSM,0,2,0,12,2,0,0,0
20120504,Kar-Tel llc,0,0,0,1,0,0,0,0
20120504,KT,0,15,0,38,14,0,0,0
20120504,KPN,0,6,0,20,6,0,0,0
20120504,K Telecom CJSC,0,2,0,3,2,0,0,0
20120504,Jersey Telenet Ltd,0,0,0,1,0,0,0,0
20120504,Iusacell,0,2,0,2,2,0,0,0
20120504,Ittissalat Al Maghrid,0,1,0,7,1,0,0,0
20120504,Instituto Costarricense de Electricidad - ICE,0,0,0,2,0,0,0,0
20120504,Info Quest S.A.,0,0,0,1,0,0,0,0
20120504,Indosat - M3,0,1,0,2,1,0,0,0
20120504,Idea Cellular Ltd.,0,1,0,5,1,0,0,0
20120504,Idea (Polska Telefonia Komórkowa Centertel Sp. Z.o.o),0,9,0,34,9,0,0,0
20120504,Iceland Telecom Ltd.,0,2,0,2,1,0,0,0
20120504,Hutchison Telecom,0,1,0,1,1,0,0,0
20120504,Hutchison 3G UK Ltd.,0,30,0,88,30,0,0,0
20120504,Hutchison 3G Austria,0,10,0,29,10,0,0,0
20120504,Hutchison 3G Australia Pty. Ltd.,0,5,0,7,5,0,0,0
20120504,Hutchison,0,2,0,4,2,0,0,0
20120504,Hutchinson Max Telecom,0,8,0,13,8,0,0,0
20120504,Hutchinson Essar South Ltd.,0,6,0,17,6,0,0,0
20120504,Hola Paraguay S.A.,0,0,0,1,0,0,0,0
20120504,Hi3G,0,3,0,6,2,0,0,0
20120504,Hexicom India,0,1,0,2,1,0,0,0
20120504,H3G Access AB,0,8,0,14,8,0,0,0
20120504,H3G,0,26,0,51,24,0,0,0
20120504,GramenPhone,0,1,0,1,1,0,0,0
20120504,Globul,0,0,0,5,0,0,0,0
20120504,Globe Telecom,0,9,0,20,9,1,1,0
20120504,Global Telecom,0,15,0,35,15,0,0,0
20120504,Geocell Ltd.,0,0,0,2,0,0,0,0
20120504,GSMBIH,0,1,0,2,1,0,0,0
20120504,GSM900/SmarTone,0,0,0,1,0,0,0,0
20120504,GSM900/HKCSL,0,3,0,8,3,0,0,0
20120504,GSM1800/Peoples Telephone Company Ltd.,0,3,0,6,3,0,0,0
20120504,GCI Communications Corp.,0,0,0,1,0,0,0,0
20120504,Fastlink,0,0,0,4,0,0,0,0
20120504,Fascel Ltd.,0,2,0,4,2,0,0,0
20120504,Faroese Telecom - GSM,0,1,0,1,1,0,0,0
20120504,Far EasTone Telecommunications Co Ltd,0,3,0,7,3,0,0,0
20120504,Excelcomindo,0,5,0,14,4,0,0,0
20120504,Euskaltel,0,7,0,11,7,0,0,0
20120504,Etisalat,0,3,0,7,3,0,0,0
20120504,Etihad Etisalat Company (Mobily),2,11,2,29,11,0,0,0
20120504,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120504,Escorts Telecom Ltd.,0,1,0,1,1,0,0,0
20120504,Entel Telefonica Móvil,0,4,0,6,4,0,0,0
20120504,Elisa Matkapuhelinpalvelut Ltd.,0,1,0,2,1,0,0,0
20120504,Edge Wireless LLC,0,0,0,1,0,0,0,0
20120504,East Kentucky Network LLC dba Appalachian Wireless,0,1,0,2,1,0,0,0
20120504,ETH MTN,0,1,0,1,1,0,0,0
20120504,ENTEL S.A.,0,0,0,1,0,0,0,0
20120504,EMT GSM,0,2,0,4,2,0,0,0
20120504,EMS - Mobinil,0,3,0,6,3,0,0,0
20120504,ECC,0,2,0,8,2,0,0,0
20120504,E-Plus,1,42,1,105,42,0,0,0
20120504,Digitel,0,5,0,18,5,1,1,0
20120504,DhiMobile,0,0,0,1,0,0,0,0
20120504,Daewoo Unitel,0,0,0,1,0,0,0,0
20120504,DST Com,0,3,0,5,3,0,0,0
20120504,DNA,0,5,0,11,5,0,0,0
20120504,DIGI,0,8,0,19,8,0,0,0
20120504,Cricket Wireless,2,12,2,91,11,2,2,0
20120504,Cosmote,1,6,1,29,6,1,1,0
20120504,Cosmorom,0,4,0,9,4,0,0,0
20120504,Coscom,0,1,0,1,1,0,0,0
20120504,Corporación Digitel,0,3,0,6,3,0,0,0
20120504,Comcel 3GSM,0,4,0,14,4,0,0,0
20120504,Colombia Móvil S.A.,0,0,0,4,0,0,0,0
20120504,Claro PER,0,2,0,5,2,0,0,0
20120504,Claro GTM,0,0,0,1,0,0,0,0
20120504,Claro DOM,0,0,0,1,0,0,0,0
20120504,Claro CHL,0,2,0,7,2,0,0,0
20120504,Claro,0,18,0,54,18,0,0,0
20120504,Cincinnati Bell Wireless LLC,0,1,0,5,1,0,0,0
20120504,Chungwa Telecom,0,10,0,20,10,0,0,0
20120504,China Unicom,0,23,0,51,22,0,0,0
20120504,China Mobile,0,15,0,24,15,0,0,0
20120504,Celtel Zambia Ltd.,0,0,0,1,0,0,0,0
20120504,Cellular South Inc.,0,3,0,15,3,0,0,0
20120504,Cellcom Israel Ltd.,0,9,0,15,9,0,0,0
20120504,Cell C (Pty) Ltd.,0,2,0,8,2,0,0,0
20120504,CelCom,0,7,0,19,7,0,0,0
20120504,Carolina West Wireless,0,1,0,1,1,0,0,0
20120504,Cable & Wireless Panama S.A.,0,2,0,3,2,0,0,0
20120504,CYTA,0,3,0,7,3,0,0,0
20120504,CTMR Cel,0,20,0,44,19,1,1,0
20120504,CLARO SLV,0,0,0,1,0,0,0,0
20120504,CLARO PA,0,0,0,1,0,0,0,0
20120504,CLARO CR,0,0,0,2,0,0,0,0
20120504,CLARO ARGENTINA,0,7,0,16,7,0,0,0
20120504,CAT CDMA,0,4,0,5,4,0,0,0
20120504,Bouygues Telecom,0,42,0,98,41,0,0,0
20120504,Boost Mobile,0,10,0,62,10,0,0,0
20120504,Bité GSM,0,2,0,4,2,0,0,0
20120504,Bharti Mobinet Ltd.,0,0,0,6,0,0,0,0
20120504,Bharti Mobile Ltd.,0,0,0,2,0,0,0,0
20120504,Bharti Cellular Ltd.,0,12,0,28,12,0,0,0
20120504,Bharat Sanchar Nigam Ltd. (BSNL),0,4,0,14,4,0,0,0
20120504,Bell Mobility,0,21,0,53,19,1,1,0
20120504,Bec Line GSM,0,16,0,47,16,0,0,0
20120504,Baykal Westcom,0,0,0,2,0,0,0,0
20120504,Base,0,5,0,19,3,0,0,0
20120504,Bakcell Limited Liabil ity Company,0,0,0,1,0,0,0,0
20120504,BTA Cellcom Ltd.,0,1,0,1,1,0,0,0
20120504,BT Ignite Nederland B.V.,0,6,0,10,6,0,0,0
20120504,BSE,1,0,1,1,0,0,0,0
20120504,BPL Mobile Communications Ltd.,0,2,0,4,2,0,0,0
20120504,BPL Cellular Ltd.,0,1,0,8,1,0,0,0
20120504,BCP,0,2,0,20,2,0,0,0
20120504,Azerphone LLC,0,0,0,1,0,0,0,0
20120504,Azercell Limited Liability Joint Venture,0,1,0,2,1,0,0,0
20120504,Aycell,0,0,0,2,0,0,0,0
20120504,Astelit,0,6,0,14,6,0,0,0
20120504,Aria,2,6,2,16,5,0,0,0
20120504,Android Emulator,0,0,0,11,0,0,0,0
20120504,Ancel,0,1,0,4,1,0,0,0
20120504,Amena,0,22,0,56,21,1,1,0
20120504,Alltel Communications Inc.,0,0,0,3,0,0,0,0
20120504,Algérie Telecom,0,1,0,2,1,0,0,0
20120504,Alfa,0,2,0,7,2,0,0,0
20120504,Aircell Digilink India Ltd.,0,0,0,1,0,0,0,0
20120504,Aircel Ltd.,0,1,0,2,1,0,0,0
20120504,Airadigm Communications,0,0,0,1,0,0,0,0
20120504,AirTel - Karnataka,0,3,0,15,3,0,0,0
20120504,ATL Algar,1,15,1,34,15,0,0,0
20120504,AT&T,1,228,1,630,221,1,1,0
20120504,AN Subsidiary LLC,0,0,0,1,0,0,0,0
20120504,AIS GSM,0,5,0,9,5,0,0,0
20120504,ACS Wireless Inc.,0,1,0,2,1,0,0,0
20120504,A1,0,2,0,8,1,0,0,0
20120504,3G Radio System/Sunday3G,0,3,0,7,3,0,0,0
20120504,3,0,5,0,9,5,0,0,0
20120503,unknown,0,0,0,12,0,0,0,0
20120503,swisscom,0,12,0,23,11,0,0,0
20120503,o2,1,47,0,94,45,0,0,0
20120503,nTelos,0,9,0,68,9,1,1,0
20120503,life:),0,0,0,1,0,0,0,0
20120503,au,0,19,0,31,19,0,0,0
20120503,Xfera,1,14,1,33,14,0,0,0
20120503,Wind,1,26,1,75,26,0,0,0
20120503,West Central Wireless,0,0,0,2,0,0,0,0
20120503,Wataniya Telecom,0,4,0,8,4,0,0,0
20120503,WIND Mobile,0,2,0,5,1,0,0,0
20120503,Voxmobile S.A.,0,2,0,2,2,0,0,0
20120503,Vodafone - RO,0,9,0,30,9,0,0,0
20120503,Vodafone - PT,0,9,0,13,9,0,0,0
20120503,Vodafone - NZ,0,10,0,12,10,0,0,0
20120503,Vodafone - NL,1,13,0,34,13,0,0,0
20120503,Vodafone - MT,0,0,0,1,0,0,0,0
20120503,Vodafone - IT,1,33,1,89,31,0,0,0
20120503,Vodafone - IE,0,5,0,10,5,0,0,0
20120503,Vodafone - HU,0,3,0,8,3,0,0,0
20120503,Vodafone - GR,0,3,0,8,3,0,0,0
20120503,Vodafone - GB,1,33,1,78,31,0,0,0
20120503,Vodafone - ES,0,20,0,69,20,2,2,0
20120503,Vodafone - EG,0,3,0,5,3,0,0,0
20120503,Vodafone - DE,0,35,0,83,35,1,1,0
20120503,Vodafone - CZ,0,7,0,17,7,0,0,0
20120503,Vodafone - AU,0,12,0,44,12,0,0,0
20120503,Vodacom,0,17,0,32,17,0,0,0
20120503,Virgin Mobile,0,24,0,110,23,0,0,0
20120503,Vip mobile d.o.o.,0,2,0,3,2,0,0,0
20120503,Vinaphone,0,0,0,1,0,0,0,0
20120503,Viettel,0,0,0,3,0,0,0,0
20120503,Verizon Wireless,12,450,10,1128,434,4,4,0
20120503,VIPnet/VIPnet d.o.o.,0,3,0,8,3,0,0,0
20120503,VIBO Telecom,0,0,0,1,0,0,0,0
20120503,Uzdunrobita,0,1,0,1,1,0,0,0
20120503,Usha Martin Telecom Ltd.,0,0,0,1,0,0,0,0
20120503,Umniah,0,0,0,1,0,0,0,0
20120503,Ukrtelecom,0,2,0,4,2,0,0,0
20120503,"Ukrainian Mobile Communication, UMC",0,6,0,17,6,0,0,0
20120503,UNKNOWN,23,1921,22,4000,1826,12,12,0
20120503,U.S. Cellular,1,25,1,62,25,1,1,0
20120503,Tusmobil d.o.o.,0,0,0,1,0,0,0,0
20120503,Turkcell,0,9,0,27,9,0,0,0
20120503,Tunisie Telecom,0,3,0,4,3,0,0,0
20120503,True Move,0,1,0,3,1,0,0,0
20120503,TransAsia Telecoms,0,0,0,1,0,0,0,0
20120503,Total Access Communication,0,7,0,15,7,0,0,0
20120503,Tikiphone,0,0,0,1,0,0,0,0
20120503,Tess,0,7,0,17,7,0,0,0
20120503,Telus Mobility,0,15,0,64,14,1,1,0
20120503,Telstra,2,25,1,45,24,1,1,0
20120503,Telsim GSM,0,7,0,21,7,0,0,0
20120503,Telkomsel,0,7,0,19,7,0,0,0
20120503,Telia Sonera AB,0,16,0,45,16,0,0,0
20120503,Telia,0,5,0,14,5,0,0,0
20120503,Telesur,0,0,0,2,0,0,0,0
20120503,Telestet,0,1,0,3,1,0,0,0
20120503,Telest Cel,0,0,0,5,0,1,1,0
20120503,Telenor d.o.o.,1,5,1,16,5,0,0,0
20120503,Telenor Sverige AB,0,8,0,18,8,0,0,0
20120503,Telenor Mobil AS,0,7,0,24,7,1,1,0
20120503,Telems Cel,1,9,1,27,9,0,0,0
20120503,Telekom Srbija a.d.,0,3,0,7,3,0,0,0
20120503,Telekom,0,20,0,69,20,0,0,0
20120503,Telefónica O2 Czech Republic a.s.,0,5,0,14,4,0,0,0
20120503,Telefónica Móviles Colombia S.A.,0,0,0,7,0,0,0,0
20120503,Telefónica Móvil,0,3,0,8,3,0,0,0
20120503,"Telecomunicaciones Movilnet, C.A.",0,2,0,3,2,0,0,0
20120503,Telecom Personal S.A.,0,1,0,4,1,0,0,0
20120503,Telecom New Zealand - UMTS Ntework,0,2,0,8,2,0,0,0
20120503,Telecom Italia Mobile (TIM),0,25,0,70,23,0,0,0
20120503,Telecel,0,2,0,2,2,0,0,0
20120503,Teleacre Cel,0,4,0,18,3,0,0,0
20120503,Tele2/Tele2 d.o.o.,0,2,0,8,2,0,0,0
20120503,Tele2 Sverige AB,1,19,1,41,19,0,0,0
20120503,Tele2 (Netherlands) B.V.,0,0,0,3,0,0,0,0
20120503,Tele2,0,3,0,11,3,0,0,0
20120503,Tele Greenland,0,0,0,1,0,0,0,0
20120503,"Telcel, C.A.",0,2,0,4,2,0,0,0
20120503,Tango,0,0,0,1,0,0,0,0
20120503,Tal hf,0,1,0,1,1,0,0,0
20120503,Taiwan Mobile Co. Ltd,0,10,0,14,10,0,0,0
20120503,TSC Kazak Telecom,0,2,0,2,2,0,0,0
20120503,"TMN - Telecomunicações Móveis Nacionais, S.A.",0,8,0,12,8,0,0,0
20120503,TELCEL,0,23,0,68,23,0,0,0
20120503,TDC Switzerland AG,0,6,0,12,6,0,0,0
20120503,TDC Mobil,0,5,0,10,5,0,0,0
20120503,T-Mobile - US,3,185,3,535,179,1,0,0
20120503,T-Mobile - SK,0,5,0,7,5,0,0,0
20120503,T-Mobile - PL,0,8,0,26,8,0,0,0
20120503,T-Mobile - NL,0,18,0,35,18,0,0,0
20120503,T-Mobile - MK,0,1,0,3,1,0,0,0
20120503,T-Mobile - HU,0,9,0,28,9,0,0,0
20120503,T-Mobile - HR,0,2,0,4,2,0,0,0
20120503,T-Mobile - CZ,0,2,0,12,2,0,0,0
20120503,T-Mobile - AT,0,8,0,19,8,0,0,0
20120503,T-Mobile,0,28,0,90,27,0,0,0
20120503,Sterling Cellular Ltd.,0,3,0,14,3,0,0,0
20120503,Starhub,0,6,0,22,6,1,1,0
20120503,Sprint,1,203,1,705,194,5,5,0
20120503,Spice Communications Ltd.,0,1,0,3,1,0,0,0
20120503,Sonofon,0,1,0,5,1,0,0,0
20120503,Sonera Carrier Networks Oy,0,3,0,10,3,0,0,0
20120503,SoftBank,0,5,0,11,5,0,0,0
20120503,Société Réunionnaise du Radiotéléphone,0,1,0,1,1,0,0,0
20120503,Smart Communications,0,2,0,13,2,0,0,0
20120503,Singtel,0,10,0,50,10,0,0,0
20120503,Sea Mobile,0,3,0,14,3,0,0,0
20120503,Saunalahti Group Ltd.,0,9,0,13,9,0,0,0
20120503,Saudi Telecom,0,9,0,23,9,0,0,0
20120503,Satelindo,0,2,0,7,2,0,0,0
20120503,Safaricom Ltd.,0,0,0,1,0,0,0,0
20120503,SK Telecom,0,11,0,44,11,0,0,0
20120503,SI Mobil,0,2,0,6,2,0,0,0
20120503,SFR,0,44,0,109,42,0,0,0
20120503,Rogers Wireless,0,33,0,83,33,0,0,0
20120503,Reliance Telecom Private Ltd.,0,1,0,1,1,0,0,0
20120503,Reliable Internet Services Ltd.,0,0,0,1,0,0,0,0
20120503,RLE,0,0,0,3,0,0,0,0
20120503,QATARNET,1,2,1,4,2,0,0,0
20120503,Proximus,0,2,0,7,2,0,0,0
20120503,Plus GSM (Polkomtel S.A.),1,9,1,24,9,0,0,0
20120503,Pine Telephone Company dba Pine Cellular,0,0,0,1,0,0,0,0
20120503,Personal,0,0,0,1,0,0,0,0
20120503,Pelephone Communications Ltd.,0,4,0,10,4,0,0,0
20120503,Partner Communications Co. Ltd.,1,12,0,22,11,0,0,0
20120503,Pannon GSM,0,3,0,18,3,0,0,0
20120503,PR Claro,0,2,0,6,2,0,0,0
20120503,PAK Telecom Mobile Ltd. (UFONE),0,0,0,1,0,0,0,0
20120503,Otecel S.A. - Bellsouth,0,2,0,4,2,0,0,0
20120503,Orascom Telecom Algérie,0,3,0,4,2,0,0,0
20120503,"Orange, GSM",0,4,0,14,4,0,0,0
20120503,Orange Tunisie,0,1,0,3,1,0,0,0
20120503,Orange Romania,0,5,0,22,5,0,0,0
20120503,Orange Moldova GSM,0,1,0,2,1,0,0,0
20120503,Orange La Réunion,0,1,0,3,1,0,0,0
20120503,Orange Communications SA,0,12,0,24,12,0,0,0
20120503,Orange - GB,1,58,1,133,57,0,0,0
20120503,Orange - FR,0,44,0,136,44,0,0,0
20120503,Orange - AT,0,2,0,7,2,0,0,0
20120503,Optus,0,30,0,61,28,0,0,0
20120503,"Optimus - Telecomunicações, S.A.",0,3,0,7,3,0,0,0
20120503,Omnitel,0,0,0,3,0,0,0,0
20120503,Oman Qatari Telecommunications Company (Nawras),0,1,0,1,1,0,0,0
20120503,Oman Mobile Telecommunications Company (Oman Mobile),0,3,0,5,2,0,0,0
20120503,OPT Mobilis,0,2,0,2,2,0,0,0
20120503,O2 UK Ltd.,1,57,1,147,57,0,0,0
20120503,O2 - IE,0,0,0,6,0,0,0,0
20120503,Nuevatel S.A.,0,0,0,1,0,0,0,0
20120503,Nov Operator,0,0,0,2,0,0,0,0
20120503,Nizhegorodskaya Cellular Communications,0,1,0,1,1,0,0,0
20120503,New Cell Inc. dba Cellcom,0,1,0,1,0,0,0,0
20120503,Network Norway,0,5,0,6,5,0,0,0
20120503,Netia Mobile,0,15,0,46,15,0,0,0
20120503,Netcom GSM AS,0,9,0,14,9,0,0,0
20120503,Nepal Telecommunications,0,0,0,1,0,0,0,0
20120503,Ncell,0,0,0,1,0,0,0,0
20120503,Natrindo (Lippo Telecom),0,3,0,7,3,0,0,0
20120503,NZ Communications - UMTS Network,0,1,0,11,1,0,0,0
20120503,NTT DOCOMO,0,24,0,45,23,0,0,0
20120503,Méditélécom (GSM),0,2,0,6,2,0,0,0
20120503,Movistar,0,22,0,48,20,0,0,0
20120503,Mossel (Jamaica) Ltd.,0,0,0,1,0,0,0,0
20120503,Moldcell GSM,0,0,0,1,0,0,0,0
20120503,Mobitel,0,1,0,7,1,0,0,0
20120503,Mobistar,0,4,0,7,4,0,0,0
20120503,Mobilink,0,1,0,1,1,0,0,0
20120503,Mobilecom,0,0,0,1,0,0,0,0
20120503,MobileOne,0,5,0,13,5,0,0,0
20120503,Mobile Telesystems,0,18,0,69,18,1,1,0
20120503,Mobile Telephone Networks,0,13,0,33,13,1,1,0
20120503,Mobile Telecommunications Ltd.,0,0,0,1,0,0,0,0
20120503,Mobile Telecommunications Company,0,2,0,6,2,0,0,0
20120503,Mobile Comms System,0,1,0,1,1,0,0,0
20120503,Mobifone,0,1,0,3,1,0,0,0
20120503,MetroPCS,1,18,1,122,18,2,2,0
20120503,Meteor Mobile Communications Ltd.,0,4,0,9,4,0,0,0
20120503,Megafon,0,21,0,60,21,0,0,0
20120503,Maxis,0,6,0,26,6,0,0,0
20120503,Manx Telecom,0,0,0,1,0,0,0,0
20120503,Mahanagar Telephone Nigam Ltd.,0,0,0,3,0,0,0,0
20120503,Magti GSM Ltd.,0,0,0,2,0,0,0,0
20120503,MTS,0,1,0,4,1,0,0,0
20120503,MTN Network Ltd.,0,1,0,2,1,0,0,0
20120503,MTEL d.o.o. Podgorica,0,0,0,1,0,0,0,0
20120503,MTC Touch,0,0,0,3,0,0,0,0
20120503,MITV Corporation Sdn. Bhd.,0,1,0,4,1,0,0,0
20120503,MDC Velcom,0,0,0,1,0,0,0,0
20120503,M-Tel GSM BG,0,2,0,4,2,0,0,0
20120503,Latvian Mobile Phone,0,1,0,4,1,0,0,0
20120503,LG U+,0,9,0,32,9,0,0,0
20120503,Kyivstar GSM,0,2,0,12,2,0,0,0
20120503,Kar-Tel llc,0,0,0,1,0,0,0,0
20120503,KT,0,16,0,39,15,0,0,0
20120503,KPN,0,6,0,21,6,0,0,0
20120503,K Telecom CJSC,0,1,0,3,1,0,0,0
20120503,Jersey Telenet Ltd,0,0,0,1,0,0,0,0
20120503,Iusacell,0,2,0,2,2,0,0,0
20120503,Ittissalat Al Maghrid,0,2,0,8,2,0,0,0
20120503,Instituto Costarricense de Electricidad - ICE,0,0,0,2,0,0,0,0
20120503,Info Quest S.A.,0,0,0,1,0,0,0,0
20120503,Indosat - M3,0,1,0,2,1,0,0,0
20120503,Idea Cellular Ltd.,1,1,1,5,1,0,0,0
20120503,Idea (Polska Telefonia Komórkowa Centertel Sp. Z.o.o),0,8,0,34,8,1,1,0
20120503,Iceland Telecom Ltd.,0,2,0,2,1,0,0,0
20120503,Hutchison Telecom,0,1,0,1,1,0,0,0
20120503,Hutchison 3G UK Ltd.,1,30,1,87,30,0,0,0
20120503,Hutchison 3G Austria,0,10,0,29,10,0,0,0
20120503,Hutchison 3G Australia Pty. Ltd.,0,5,0,7,5,0,0,0
20120503,Hutchison,0,2,0,4,2,0,0,0
20120503,Hutchinson Max Telecom,0,8,0,13,8,0,0,0
20120503,Hutchinson Essar South Ltd.,0,7,0,18,7,0,0,0
20120503,Hola Paraguay S.A.,0,0,0,1,0,0,0,0
20120503,Hi3G,0,4,0,7,3,0,0,0
20120503,Hexicom India,0,1,0,2,1,0,0,0
20120503,H3G Access AB,0,8,0,15,8,0,0,0
20120503,H3G,0,27,0,54,25,0,0,0
20120503,GramenPhone,0,1,0,1,1,0,0,0
20120503,Globul,0,0,0,6,0,0,0,0
20120503,Globe Telecom,0,10,0,20,10,0,0,0
20120503,Global Telecom,0,16,0,36,16,0,0,0
20120503,Geocell Ltd.,0,0,0,2,0,0,0,0
20120503,GSMBIH,1,1,0,2,1,1,0,0
20120503,GSM900/SmarTone,0,0,0,1,0,0,0,0
20120503,GSM900/HKCSL,0,3,0,8,3,0,0,0
20120503,GSM1800/Peoples Telephone Company Ltd.,0,3,0,6,3,0,0,0
20120503,GCI Communications Corp.,0,0,0,1,0,0,0,0
20120503,Fastlink,0,0,0,3,0,0,0,0
20120503,Fascel Ltd.,0,2,0,4,2,0,0,0
20120503,Faroese Telecom - GSM,0,1,0,1,1,0,0,0
20120503,Far EasTone Telecommunications Co Ltd,0,3,0,7,3,0,0,0
20120503,Excelcomindo,0,5,0,14,4,0,0,0
20120503,Euskaltel,0,6,0,10,6,0,0,0
20120503,Etisalat,0,3,0,7,3,0,0,0
20120503,Etihad Etisalat Company (Mobily),0,9,0,27,9,0,0,0
20120503,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120503,Escorts Telecom Ltd.,0,1,0,1,1,0,0,0
20120503,Entel Telefonica Móvil,0,4,0,6,4,0,0,0
20120503,Elisa Matkapuhelinpalvelut Ltd.,0,1,0,2,1,0,0,0
20120503,East Kentucky Network LLC dba Appalachian Wireless,0,1,0,2,1,0,0,0
20120503,ETH MTN,0,1,0,1,1,0,0,0
20120503,ENTEL S.A.,0,0,0,1,0,0,0,0
20120503,EMT GSM,0,2,0,4,2,0,0,0
20120503,EMS - Mobinil,0,3,0,7,3,0,0,0
20120503,ECC,0,2,0,8,2,0,0,0
20120503,E-Plus,0,47,0,108,46,0,0,0
20120503,Digitel,0,6,0,18,6,0,0,0
20120503,DhiMobile,0,0,0,1,0,0,0,0
20120503,DST Com,0,2,0,5,2,0,0,0
20120503,DNA,0,5,0,10,5,0,0,0
20120503,DIGI,0,8,0,19,8,0,0,0
20120503,Cricket Wireless,1,12,1,89,11,2,2,0
20120503,Cosmote,1,6,1,28,6,0,0,0
20120503,Cosmorom,0,4,0,8,4,0,0,0
20120503,Coscom,0,1,0,1,1,0,0,0
20120503,Corporación Digitel,0,3,0,6,3,0,0,0
